,carat,cut,color,clarity,depth,table,x,y,z
30471,0.52,3,6,1.5,62.6,58.0,5.11,5.14,3.21
30472,1.5,2,4,3.0,63.8,58.0,7.21,7.12,4.57
30473,0.32,4,3,2.0,61.3,60.0,4.42,4.36,2.69
30474,1.5,2,4,5.0,59.9,59.0,7.39,7.46,4.45
30475,0.31,3,4,1.5,61.8,59.0,4.3,4.34,2.67
30476,0.5,3,6,2.0,63.4,58.0,5.09,5.01,3.2
30477,1.0,3,6,2.5,62.8,60.0,6.32,6.36,3.98
30478,0.94,3,4,4.0,63.3,57.0,6.21,6.14,3.91
30479,1.51,5,3,2.5,62.5,56.0,7.37,7.33,4.57
30480,0.75,5,5,3.5,61.9,54.0,5.83,5.84,3.61
30481,0.3,3,3,4.0,61.1,61.0,4.27,4.3,2.62
30482,1.51,3,2,2.5,62.3,60.0,7.29,7.35,4.56
30483,0.34,5,7,2.5,60.8,57.0,4.52,4.5,2.74
30484,1.04,4,3,2.0,62.6,59.0,6.47,6.43,4.04
30485,2.16,5,1,3.0,61.4,59.0,8.27,8.33,5.1
30486,1.51,4,5,2.0,61.4,58.0,7.43,7.35,4.54
30487,0.7,2,5,2.5,63.5,56.0,5.64,5.45,3.52
30488,0.9,3,1,1.5,62.3,59.0,6.15,6.18,3.84
30489,1.51,4,4,3.0,62.5,58.0,7.27,7.23,4.53
30490,0.47,4,4,2.0,62.7,58.0,4.97,4.99,3.12
30491,0.32,5,6,4.0,61.9,55.0,4.41,4.38,2.72
30492,1.07,5,4,1.5,61.1,57.0,6.61,6.65,4.05
30493,0.52,3,3,2.0,62.6,55.0,5.12,5.16,3.22
30494,1.13,5,7,3.0,61.2,57.0,6.7,6.72,4.1
30495,0.53,5,4,3.0,61.7,55.0,5.22,5.18,3.21
30496,0.87,3,1,2.0,61.4,57.0,6.14,6.17,3.78
30497,0.53,2,6,1.5,57.9,58.0,5.34,5.39,3.11
30498,0.3,5,7,2.0,61.0,56.0,4.35,4.37,2.66
30499,0.31,5,6,2.0,62.1,56.0,4.35,4.38,2.71
30500,1.09,3,4,2.5,60.9,56.0,6.67,6.7,4.07
30501,0.42,4,7,2.0,61.1,60.0,4.83,4.79,2.94
30502,0.82,5,4,1.5,61.6,56.0,5.98,6.04,3.7
30503,0.42,5,3,2.5,62.9,56.0,4.79,4.72,2.99
30504,0.3,4,5,2.5,61.1,59.0,4.29,4.32,2.63
30505,0.61,4,6,2.0,60.1,59.0,5.51,5.48,3.3
30506,0.9,2,7,2.0,64.4,60.0,5.95,6.0,3.85
30507,2.09,4,5,1.5,61.7,59.0,8.23,8.21,5.07
30508,0.45,3,6,1.5,63.2,54.0,4.94,4.82,3.09
30509,0.75,5,2,2.5,60.4,59.0,5.86,5.9,3.55
30510,0.7,3,4,2.0,61.9,56.0,5.68,5.73,3.53
30511,1.03,5,5,1.5,62.6,57.0,6.44,6.4,4.02
30512,1.06,3,6,2.5,61.0,60.0,6.57,6.53,4.0
30513,0.67,1,2,2.5,57.2,70.0,5.82,5.75,3.31
30514,1.51,4,3,2.0,62.3,59.0,7.29,7.23,4.52
30515,1.23,5,3,2.5,62.3,56.0,6.86,6.79,4.25
30516,0.39,5,5,3.5,61.8,55.0,4.68,4.75,2.92
30517,0.37,2,5,2.0,63.7,55.0,4.59,4.55,2.91
30518,0.27,1,6,3.0,66.4,58.0,3.99,4.02,2.66
30519,1.01,3,5,2.0,60.6,60.0,6.37,6.43,3.88
30520,1.0,4,6,3.0,61.1,60.0,6.41,6.43,3.92
30521,1.55,4,3,2.0,61.8,59.0,7.45,7.38,4.58
30522,0.35,5,3,5.0,60.5,56.0,4.56,4.59,2.77
30523,1.01,3,5,4.0,62.1,58.0,6.37,6.41,3.97
30524,0.7,3,2,1.5,63.2,60.0,5.62,5.55,3.53
30525,0.51,3,7,2.5,63.2,56.0,5.04,5.08,3.2
30526,0.33,5,6,3.5,61.2,56.0,4.44,4.48,2.73
30527,0.33,4,3,3.5,62.4,60.0,4.42,4.39,2.75
30528,0.3,2,2,3.0,63.7,58.0,4.25,4.23,2.7
30529,0.4,3,6,2.0,62.0,55.0,4.68,4.74,2.92
30530,0.56,5,6,2.5,61.7,54.0,5.35,5.28,3.28
30531,0.54,5,4,3.0,62.3,55.0,5.2,5.24,3.25
30532,0.4,5,3,1.5,62.6,55.0,4.7,4.72,2.95
30533,0.4,3,7,3.0,63.2,60.0,4.65,4.69,2.95
30534,0.9,5,3,2.0,61.6,56.0,6.17,6.23,3.82
30535,0.54,5,4,3.0,61.3,57.0,5.25,5.28,3.23
30536,0.56,5,3,3.0,61.8,55.0,5.29,5.33,3.28
30537,1.01,3,4,1.5,62.1,61.0,6.27,6.38,3.93
30538,0.42,5,4,2.5,62.1,56.0,4.79,4.84,2.99
30539,1.17,4,3,1.5,62.7,56.0,6.74,6.68,4.21
30540,1.18,5,2,3.0,62.2,55.0,6.8,6.77,4.22
30541,1.18,5,4,3.0,61.9,56.0,6.81,6.76,4.2
30542,0.78,5,7,2.5,61.9,56.0,5.88,5.94,3.66
30543,1.0,3,3,1.5,60.8,60.0,6.44,6.49,3.93
30544,0.71,2,6,2.0,60.8,62.0,5.7,5.74,3.48
30545,0.74,5,1,3.0,61.6,57.0,5.77,5.83,3.57
30546,0.71,2,4,3.0,63.5,55.0,5.64,5.66,3.59
30547,0.91,3,6,2.5,59.4,59.0,6.3,6.36,3.76
30548,0.4,2,6,2.0,63.7,56.0,4.66,4.69,2.98
30549,0.3,3,4,3.0,62.9,55.0,4.25,4.27,2.68
30550,1.08,5,1,2.5,62.3,56.0,6.6,6.53,4.09
30551,0.25,5,4,5.0,61.1,57.0,4.06,4.07,2.48
30552,0.71,5,6,2.5,62.0,56.0,5.72,5.75,3.55
30553,0.34,5,7,2.0,61.5,53.0,4.53,4.51,2.78
30554,0.5,4,6,2.5,61.8,58.0,5.07,5.09,3.14
30555,1.12,3,3,1.5,62.4,55.0,6.63,6.68,4.15
30556,0.51,4,6,2.0,61.8,58.0,5.11,5.15,3.17
30557,1.01,5,7,1.5,61.2,56.0,6.41,6.46,3.94
30558,0.53,5,4,2.0,61.0,56.0,5.23,5.26,3.2
30559,1.0,4,6,1.5,62.7,58.0,6.34,6.41,4.0
30560,0.32,3,3,3.5,62.9,57.0,4.36,4.39,2.75
30561,1.0,1,4,2.5,64.5,58.0,6.26,6.2,4.02
30562,1.2,3,1,3.0,62.9,60.0,6.64,6.69,4.19
30563,1.02,5,2,1.5,62.7,57.0,6.43,6.4,4.02
30564,0.72,4,6,2.5,60.4,61.0,5.79,5.76,3.49
30565,0.52,5,6,2.5,61.8,55.0,5.17,5.19,3.2
30566,0.56,3,5,4.0,61.7,56.0,5.26,5.3,3.26
30567,1.2,4,3,2.0,62.9,55.0,6.77,6.74,4.25
30568,1.13,5,6,2.5,61.4,58.0,6.71,6.74,4.13
30569,0.41,3,6,2.0,63.2,56.0,4.74,4.72,2.99
30570,0.64,5,5,3.5,61.0,56.0,5.55,5.59,3.4
30571,1.56,2,2,2.5,57.2,62.0,7.66,7.72,4.4
30572,1.0,2,5,2.5,63.7,59.0,6.32,6.27,4.01
30573,0.41,3,7,2.0,63.4,55.0,4.72,4.68,2.98
30574,1.61,3,3,2.5,59.4,58.0,7.64,7.74,4.57
30575,0.37,4,4,2.5,61.2,57.0,4.63,4.59,2.82
30576,0.58,3,4,2.0,59.3,58.0,5.41,5.52,3.24
30577,1.02,3,6,1.5,62.9,56.0,6.36,6.43,4.02
30578,1.02,2,3,2.0,63.5,58.0,6.36,6.39,4.05
30579,0.9,3,7,2.0,61.1,63.0,6.17,6.21,3.78
30580,0.7,2,3,3.5,61.4,64.0,5.73,5.61,3.48
30581,0.4,4,7,3.0,59.2,59.0,4.81,4.79,2.84
30582,0.77,3,4,3.0,60.9,55.0,5.9,5.96,3.61
30583,0.92,3,5,1.5,59.9,60.0,6.26,6.29,3.76
30584,0.9,1,6,2.5,65.0,55.0,6.11,6.04,3.95
30585,0.35,5,7,2.0,62.3,55.0,4.51,4.54,2.82
30586,1.01,4,5,2.5,62.0,59.0,6.45,6.38,3.98
30587,1.33,5,3,2.5,59.5,57.0,7.18,7.23,4.29
30588,0.54,3,7,2.5,61.7,58.0,5.16,5.24,3.21
30589,0.32,5,6,2.5,61.6,56.0,4.4,4.43,2.72
30590,2.14,5,2,1.5,60.7,57.0,8.4,8.34,5.08
30591,2.01,3,1,2.5,61.1,59.0,8.04,8.07,4.92
30592,0.48,5,1,3.0,62.2,54.0,5.01,5.06,3.13
30593,1.51,4,6,2.5,62.2,59.0,7.36,7.4,4.59
30594,0.27,3,6,3.5,60.5,60.0,4.19,4.2,2.54
30595,1.02,4,5,2.0,59.2,58.0,6.53,6.5,3.86
30596,1.52,5,5,2.0,61.5,55.0,7.41,7.44,4.57
30597,0.63,3,7,2.0,62.8,57.0,5.46,5.49,3.44
30598,0.75,5,6,2.0,62.1,55.0,5.81,5.85,3.62
30599,0.71,5,4,3.0,61.7,57.0,5.7,5.75,3.53
30600,0.58,3,5,2.0,63.1,57.0,5.28,5.31,3.34
30601,0.32,4,4,2.5,61.5,60.0,4.42,4.4,2.71
30602,0.3,4,5,2.5,61.6,58.0,4.31,4.29,2.65
30603,0.59,3,3,3.0,62.4,58.0,5.39,5.42,3.37
30604,1.01,4,2,2.0,62.7,59.0,6.43,6.36,4.01
30605,1.02,5,3,2.0,61.6,56.0,6.51,6.55,4.02
30606,0.77,5,2,2.5,61.2,59.0,5.91,5.95,3.63
30607,0.23,3,6,3.0,59.6,65.0,3.95,3.97,2.36
30608,1.23,4,4,1.5,58.9,62.0,7.03,6.97,4.12
30609,0.31,4,4,3.0,62.4,58.0,4.31,4.34,2.7
30610,0.3,5,4,5.0,62.4,55.0,4.32,4.34,2.7
30611,0.73,5,3,2.5,61.0,56.0,5.83,5.88,3.57
30612,0.7,2,2,2.0,63.5,59.0,5.62,5.65,3.58
30613,0.31,3,2,4.0,57.7,62.0,4.51,4.53,2.61
30614,2.01,1,3,1.5,65.9,57.0,7.8,7.74,5.12
30615,0.9,3,6,1.5,63.4,56.0,6.15,5.99,3.85
30616,0.32,3,4,5.0,61.8,55.0,4.39,4.45,2.73
30617,0.32,5,4,3.5,61.3,55.0,4.4,4.44,2.71
30618,0.41,5,6,2.5,61.8,56.0,4.74,4.78,2.94
30619,2.13,5,3,2.0,62.2,55.0,8.27,8.2,5.12
30620,0.49,5,3,1.5,60.7,56.0,5.13,5.18,3.13
30621,1.24,4,2,3.5,62.7,58.0,6.85,6.89,4.31
30622,1.52,5,5,1.5,61.8,58.0,7.38,7.4,4.57
30623,1.0,3,6,3.5,63.0,58.0,6.33,6.36,4.0
30624,0.53,4,6,2.0,60.0,60.0,5.27,5.24,3.21
30625,0.51,2,3,2.0,63.6,57.0,5.09,5.04,3.22
30626,0.3,5,6,2.5,61.8,56.0,4.33,4.31,2.67
30627,0.32,5,5,4.0,61.8,55.0,4.36,4.41,2.71
30628,0.31,5,4,2.5,62.2,54.0,4.38,4.4,2.73
30629,0.86,5,6,2.0,62.3,54.0,6.13,6.07,3.8
30630,2.24,5,2,1.5,62.1,57.0,8.31,8.4,5.19
30631,0.61,2,6,1.5,63.1,56.0,5.4,5.44,3.42
30632,0.27,5,5,2.5,60.9,57.0,4.17,4.2,2.55
30633,0.51,4,5,2.5,61.0,58.0,5.17,5.1,3.13
30634,0.9,5,4,1.5,61.5,57.0,6.07,6.19,3.77
30635,0.53,5,7,2.0,62.3,56.0,5.15,5.18,3.22
30636,0.41,4,5,3.0,61.1,58.0,4.74,4.78,2.91
30637,1.0,5,5,1.5,61.8,57.0,6.36,6.45,3.96
30638,0.96,4,6,2.0,60.0,60.0,6.44,6.39,3.85
30639,0.5,3,6,2.5,63.3,57.0,5.1,5.07,3.22
30640,0.71,3,7,2.0,63.2,58.0,5.65,5.68,3.58
30641,0.41,3,4,3.0,58.9,60.0,4.84,4.87,2.86
30642,0.51,3,5,2.0,63.4,58.0,5.06,5.1,3.22
30643,0.28,5,6,3.5,60.3,57.0,4.25,4.21,2.55
30644,0.56,5,7,2.5,61.2,56.0,5.31,5.38,3.27
30645,0.28,3,3,4.0,59.9,62.0,4.23,4.28,2.55
30646,0.71,4,3,2.0,61.0,58.0,5.75,5.67,3.49
30647,0.5,4,4,3.0,60.7,62.0,5.1,5.08,3.09
30648,0.39,4,3,3.0,61.7,57.0,4.68,4.65,2.88
30649,0.34,4,2,4.0,62.4,59.0,4.4,4.44,2.76
30650,0.7,3,7,2.0,63.7,60.0,5.57,5.61,3.56
30651,0.71,4,5,3.0,59.2,58.0,5.87,5.82,3.46
30652,0.3,5,6,2.5,61.8,56.0,4.34,4.3,2.67
30653,1.25,5,7,2.5,62.6,56.0,6.87,6.84,4.29
30654,1.52,4,2,3.5,61.6,58.0,7.37,7.41,4.55
30655,0.32,5,3,3.0,61.6,56.0,4.42,4.46,2.73
30656,0.54,4,3,2.5,61.9,55.0,5.25,5.22,3.24
30657,1.1,3,3,2.0,63.5,55.0,6.55,6.49,4.14
30658,0.43,4,7,2.0,61.2,58.0,4.83,4.87,2.97
30659,0.47,5,2,2.5,62.1,54.0,4.98,5.0,3.1
30660,0.38,5,5,1.5,60.6,56.0,4.73,4.7,2.86
30661,1.01,2,5,3.0,62.9,64.0,6.38,6.28,3.98
30662,0.72,5,3,1.5,61.3,55.0,5.78,5.81,3.55
30663,0.39,5,5,2.5,60.0,57.0,4.7,4.76,2.84
30664,0.31,5,2,4.0,62.8,55.0,4.36,4.33,2.73
30665,0.51,4,5,2.0,60.7,58.0,5.14,5.1,3.11
30666,0.75,3,5,3.5,61.1,55.0,5.85,5.9,3.59
30667,0.58,5,4,2.5,61.1,55.0,5.42,5.38,3.3
30668,0.33,5,4,3.0,61.4,54.0,4.48,4.44,2.74
30669,0.56,5,5,2.5,62.3,55.0,5.32,5.28,3.3
30670,0.32,5,6,2.5,62.0,55.0,4.41,4.37,2.72
30671,0.9,3,7,1.5,64.0,58.0,6.06,6.11,3.9
30672,0.65,3,7,3.0,60.8,57.2,5.55,5.63,3.4
30673,0.41,5,5,4.0,62.3,57.0,4.73,4.77,2.96
30674,0.33,5,4,2.5,62.6,57.0,4.45,4.47,2.79
30675,1.5,4,4,2.5,60.5,59.0,7.39,7.35,4.46
30676,0.53,5,5,2.5,61.8,55.0,5.23,5.19,3.22
30677,0.33,3,4,1.5,59.4,59.0,4.5,4.52,2.68
30678,0.32,4,3,3.0,60.5,59.0,4.42,4.41,2.67
30679,0.41,5,7,3.5,62.3,57.0,4.76,4.74,2.96
30680,0.31,5,6,3.0,61.4,57.0,4.32,4.37,2.67
30681,0.7,5,4,3.5,61.0,56.0,5.74,5.77,3.51
30682,0.5,4,4,3.5,60.9,59.0,5.09,5.12,3.11
30683,0.3,4,7,2.5,62.3,58.0,4.32,4.29,2.68
30684,0.56,5,7,2.5,61.4,55.0,5.33,5.35,3.28
30685,1.12,4,1,2.0,62.3,57.0,6.72,6.61,4.15
30686,0.33,3,5,2.0,61.2,58.1,4.48,4.51,2.75
30687,0.38,5,3,3.0,62.2,53.7,4.63,4.68,2.9
30688,0.51,5,4,3.0,59.7,57.0,5.2,5.25,3.12
30689,0.32,4,3,5.0,61.2,58.0,4.39,4.37,2.68
30690,0.7,5,6,1.5,62.1,56.0,5.68,5.65,3.52
30691,0.52,4,6,2.5,62.5,60.0,5.1,5.14,3.2
30692,2.63,3,1,1.0,62.3,61.0,8.76,8.81,5.47
30693,0.9,5,3,2.5,61.6,57.0,6.17,6.29,3.84
30694,1.0,1,6,3.0,64.4,55.0,6.33,6.3,4.07
30695,1.0,4,7,1.5,60.3,58.0,6.48,6.45,3.9
30696,0.35,5,2,2.0,62.2,54.0,4.52,4.55,2.82
30697,2.0,3,2,2.0,58.5,58.0,8.24,8.28,4.83
30698,1.5,4,5,3.0,60.2,59.0,7.41,7.37,4.45
30699,0.94,3,5,1.5,62.4,58.0,6.17,6.23,3.87
30700,0.51,5,4,3.5,61.6,56.0,5.17,5.12,3.17
30701,1.07,5,6,3.5,61.7,57.0,6.55,6.61,4.06
30702,1.04,5,2,1.5,62.4,57.0,6.48,6.46,4.04
30703,0.7,5,1,3.0,62.8,56.0,5.64,5.66,3.55
30704,0.32,5,6,3.5,61.3,57.0,4.39,4.42,2.7
30705,2.31,1,4,1.0,67.4,56.0,8.05,7.99,5.41
30706,0.61,5,7,2.5,62.0,56.0,5.43,5.48,3.38
30707,0.35,2,3,2.0,63.1,58.0,4.46,4.51,2.83
30708,0.33,5,4,4.0,61.0,56.0,4.49,4.52,2.75
30709,0.33,5,6,2.0,61.9,57.0,4.46,4.43,2.75
30710,0.66,5,6,1.5,61.9,55.0,5.61,5.64,3.48
30711,1.28,5,4,3.0,62.1,56.0,6.97,6.94,4.32
30712,0.36,5,5,2.5,60.9,57.0,4.58,4.61,2.8
30713,1.5,3,2,2.0,63.5,59.0,7.16,7.08,4.52
30714,1.72,5,1,2.0,62.0,57.0,7.66,7.62,4.74
30715,1.51,3,1,2.0,63.5,58.0,7.29,7.24,4.61
30716,1.0,3,6,1.5,63.5,56.0,6.38,6.31,4.03
30717,0.9,5,3,1.5,62.6,57.0,6.16,6.07,3.83
30718,0.31,5,7,2.0,62.1,56.0,4.33,4.37,2.7
30719,0.58,5,4,3.5,61.6,56.0,5.37,5.4,3.31
30720,1.34,3,3,3.5,59.7,60.0,7.19,7.22,4.3
30721,1.2,3,2,2.0,63.8,57.0,6.64,6.72,4.26
30722,0.31,5,7,2.0,61.7,57.0,4.34,4.38,2.69
30723,0.38,4,3,3.5,62.0,58.0,4.62,4.64,2.87
30724,0.53,5,7,2.5,61.4,56.0,5.2,5.23,3.2
30725,0.41,5,5,5.0,62.2,54.0,4.76,4.79,2.97
30726,1.13,5,5,1.5,61.8,57.0,6.71,6.68,4.14
30727,0.58,5,1,3.0,61.9,58.0,5.31,5.35,3.3
30728,1.27,5,2,3.0,62.8,57.0,6.86,6.89,4.32
30729,1.07,5,4,3.5,62.3,54.0,6.54,6.56,4.08
30730,0.71,4,5,2.0,62.2,58.0,5.74,5.67,3.55
30731,1.0,3,6,1.5,63.2,56.0,6.4,6.32,4.02
30732,0.32,5,5,3.5,62.0,55.0,4.41,4.39,2.73
30733,0.58,3,3,2.0,62.5,58.0,5.29,5.31,3.31
30734,1.05,3,6,2.0,59.7,57.0,6.63,6.71,3.98
30735,1.21,5,4,2.5,59.8,57.0,6.98,6.9,4.15
30736,1.69,4,5,2.5,59.8,60.0,7.79,7.74,4.64
30737,0.4,5,7,3.5,61.2,56.0,4.76,4.78,2.92
30738,1.01,2,5,2.5,62.5,62.0,6.32,6.38,3.97
30739,2.0,5,4,2.5,62.3,57.0,8.06,7.97,4.99
30740,0.31,2,3,2.5,63.5,57.0,4.32,4.34,2.75
30741,0.9,4,4,1.5,60.4,58.0,6.25,6.3,3.79
30742,0.7,2,5,2.5,62.6,61.0,5.56,5.62,3.5
30743,1.0,2,3,1.5,63.8,57.0,6.32,6.28,4.02
30744,0.54,4,4,3.0,61.1,59.0,5.26,5.22,3.2
30745,0.6,5,2,1.5,61.9,55.0,5.43,5.46,3.37
30746,1.06,5,6,2.0,58.8,57.0,6.71,6.66,3.93
30747,0.46,1,6,2.5,66.8,61.0,4.84,4.71,3.2
30748,0.28,2,6,4.0,64.6,55.0,4.15,4.18,2.69
30749,1.31,5,2,3.0,62.1,56.0,7.01,7.04,4.36
30750,1.51,4,4,2.0,62.6,58.0,7.27,7.3,4.56
30751,1.51,5,5,1.5,62.6,55.0,7.39,7.35,4.61
30752,0.38,3,4,2.5,60.4,57.0,4.67,4.7,2.83
30753,0.33,5,4,3.5,63.0,57.0,4.42,4.38,2.77
30754,1.52,3,4,1.5,60.9,57.0,7.44,7.5,4.55
30755,0.71,5,1,2.0,62.6,57.0,5.7,5.65,3.55
30756,1.04,5,4,4.0,62.5,55.0,6.54,6.45,4.06
30757,1.73,3,3,2.5,61.7,56.0,7.64,7.7,4.73
30758,0.43,3,4,3.5,62.2,55.0,4.81,4.84,3.0
30759,1.1,4,4,2.5,60.2,58.0,6.75,6.71,4.05
30760,1.74,4,4,3.0,61.7,58.0,7.78,7.69,4.77
30761,0.73,5,5,2.5,62.5,55.0,5.8,5.76,3.61
30762,0.65,2,6,2.5,57.8,61.2,5.72,5.78,3.32
30763,0.51,2,4,2.0,63.7,55.0,5.07,5.1,3.24
30764,0.73,3,4,2.0,59.8,61.0,5.83,5.85,3.49
30765,0.7,2,7,1.5,63.3,56.0,5.6,5.65,3.56
30766,0.54,2,4,2.0,63.2,56.0,5.16,5.19,3.27
30767,1.18,3,5,4.0,60.4,59.0,6.82,6.86,4.13
30768,0.32,5,6,4.0,61.7,56.0,4.4,4.42,2.72
30769,1.2,3,3,1.5,60.7,60.0,6.81,6.89,4.16
30770,2.05,4,4,1.5,62.1,56.0,8.18,8.1,5.04
30771,0.51,5,6,2.5,62.4,57.0,5.1,5.13,3.19
30772,0.3,5,5,2.5,62.8,55.0,4.33,4.27,2.7
30773,1.0,3,6,1.5,59.1,61.0,6.39,6.44,3.79
30774,0.53,4,7,2.5,59.9,58.0,5.26,5.29,3.16
30775,0.71,3,6,1.5,63.1,56.0,5.67,5.71,3.58
30776,0.36,5,1,3.5,61.7,55.0,4.61,4.63,2.85
30777,0.7,2,4,2.0,64.0,55.0,5.62,5.59,3.59
30778,0.35,5,4,4.0,61.7,56.0,4.54,4.57,2.81
30779,1.08,4,7,2.5,61.2,60.0,6.61,6.63,4.05
30780,0.63,4,6,3.0,61.8,60.0,5.51,5.49,3.4
30781,1.2,5,4,3.0,62.4,57.0,6.78,6.8,4.24
30782,0.55,5,7,2.5,61.6,56.0,5.25,5.3,3.25
30783,0.7,3,5,2.5,62.3,58.0,5.64,5.72,3.54
30784,1.2,5,6,1.5,61.1,55.0,6.9,6.87,4.21
30785,0.31,3,7,3.0,62.3,56.0,4.33,4.37,2.71
30786,1.03,3,4,3.0,61.3,56.1,6.5,6.52,3.99
30787,0.32,5,4,3.0,62.0,56.0,4.41,4.37,2.72
30788,1.22,3,4,2.5,63.1,56.0,6.82,6.8,4.3
30789,1.03,3,4,2.0,62.6,56.0,6.41,6.44,4.02
30790,2.06,4,2,2.0,60.8,60.0,8.25,8.16,4.99
30791,0.9,4,4,2.5,61.8,60.0,6.16,6.21,3.82
30792,0.72,5,6,2.5,60.9,56.0,5.81,5.84,3.55
30793,1.01,3,5,2.5,63.6,59.0,6.3,6.34,4.02
30794,0.3,2,4,4.0,63.3,55.0,4.26,4.3,2.71
30795,1.22,5,1,2.5,62.1,58.0,6.82,6.84,4.24
30796,0.7,2,7,1.5,58.2,63.0,5.78,5.83,3.38
30797,0.56,4,6,2.0,62.5,59.0,5.24,5.2,3.26
30798,0.46,4,6,2.5,61.3,57.0,5.02,4.99,3.07
30799,0.72,3,4,1.5,63.3,58.0,5.72,5.68,3.61
30800,0.7,3,5,2.0,62.3,57.0,5.65,5.69,3.53
30801,0.33,5,4,3.0,62.1,56.0,4.42,4.4,2.74
30802,1.05,4,5,2.0,60.3,60.0,6.66,6.54,3.98
30803,1.22,5,4,2.0,61.6,57.0,6.89,6.81,4.22
30804,0.53,5,4,2.5,61.6,57.0,5.15,5.2,3.19
30805,0.7,3,4,3.0,62.8,58.0,5.62,5.68,3.55
30806,1.14,5,3,2.5,62.0,54.0,6.72,6.74,4.17
30807,0.33,5,5,3.5,62.2,56.0,4.45,4.43,2.76
30808,0.41,2,4,1.5,63.4,58.0,4.7,4.73,2.99
30809,0.41,5,5,3.5,61.0,56.0,4.82,4.78,2.93
30810,1.2,4,2,2.5,62.6,58.0,6.77,6.72,4.22
30811,0.38,4,7,3.0,61.2,58.0,4.68,4.63,2.85
30812,0.35,5,6,3.0,61.2,56.0,4.53,4.55,2.78
30813,0.7,3,2,3.5,63.3,55.0,5.67,5.61,3.57
30814,1.7,4,4,1.5,61.9,58.0,7.61,7.57,4.7
30815,1.61,5,5,2.5,62.9,56.0,7.52,7.46,4.71
30816,0.56,5,7,2.5,61.1,56.0,5.33,5.3,3.25
30817,0.34,5,2,3.0,62.0,54.0,4.51,4.49,2.79
30818,0.34,5,3,3.0,62.3,55.0,4.45,4.48,2.78
30819,1.07,5,5,3.5,60.3,55.0,6.65,6.68,4.02
30820,2.02,4,1,2.5,62.0,59.0,8.08,8.06,5.0
30821,1.51,3,4,2.0,61.5,54.0,7.35,7.42,4.54
30822,0.31,5,6,3.5,61.6,55.0,4.37,4.4,2.7
30823,1.01,4,7,2.0,58.9,58.0,6.57,6.54,3.86
30824,0.31,4,4,3.5,61.8,58.0,4.32,4.36,2.68
30825,0.3,5,3,5.0,61.5,56.0,4.31,4.34,2.66
30826,0.55,5,7,2.5,61.0,56.0,5.28,5.31,3.23
30827,1.18,4,3,2.0,60.1,60.0,6.89,6.75,4.1
30828,0.57,3,5,3.0,60.3,58.0,5.36,5.39,3.24
30829,0.52,3,5,2.0,60.0,58.0,5.21,5.26,3.14
30830,0.59,4,6,1.5,60.8,56.0,5.43,5.4,3.29
30831,1.0,4,6,2.5,61.8,62.0,6.47,6.44,3.99
30832,1.01,4,7,2.0,61.5,59.0,6.46,6.39,3.95
30833,0.42,5,4,3.5,61.4,54.0,4.81,4.9,2.98
30834,0.31,5,3,2.0,61.2,58.0,4.37,4.39,2.68
30835,1.3,5,3,2.5,62.9,56.0,7.0,6.96,4.39
30836,1.76,4,6,1.5,62.1,58.0,7.7,7.62,4.74
30837,1.18,5,6,3.5,61.5,57.0,6.8,6.75,4.17
30838,0.4,4,7,1.5,63.0,59.0,4.69,4.64,2.94
30839,1.51,5,4,3.0,61.1,57.0,7.41,7.38,4.52
30840,1.08,4,3,2.0,62.6,56.0,6.58,6.52,4.1
30841,0.56,5,7,2.5,61.0,57.0,5.28,5.35,3.24
30842,0.5,5,6,3.5,62.2,54.0,5.08,5.12,3.17
30843,1.29,4,6,1.0,58.6,60.0,7.18,7.12,4.19
30844,0.7,5,2,2.5,62.1,54.6,5.68,5.72,3.54
30845,0.78,5,5,2.5,61.5,56.0,5.94,5.9,3.64
30846,0.3,4,4,3.0,61.4,60.0,4.33,4.3,2.65
30847,0.35,5,6,5.0,62.2,56.0,4.51,4.52,2.81
30848,0.31,5,4,3.0,61.0,56.0,4.4,4.35,2.67
30849,0.36,4,6,3.0,61.5,59.0,4.6,4.57,2.82
30850,1.2,5,1,1.5,59.1,62.0,6.97,6.94,4.11
30851,2.1,1,4,1.5,65.2,56.0,7.97,7.93,5.19
30852,1.45,5,1,2.5,61.9,59.0,7.16,7.21,4.45
30853,1.26,1,7,1.5,64.5,59.0,6.75,6.71,4.34
30854,0.35,5,7,2.0,61.6,57.0,4.54,4.55,2.8
30855,0.5,3,6,2.0,60.7,61.0,5.09,5.13,3.1
30856,0.28,3,6,3.5,61.8,58.0,4.2,4.24,2.61
30857,0.25,2,6,4.0,61.3,61.0,4.04,4.08,2.49
30858,2.01,4,1,2.0,62.3,59.0,8.03,7.97,4.98
30859,0.7,5,2,2.5,62.2,55.0,5.69,5.73,3.55
30860,0.33,5,5,4.0,61.9,56.0,4.42,4.47,2.75
30861,2.17,4,7,1.5,62.2,59.0,8.28,8.34,5.17
30862,0.32,3,2,2.5,62.8,58.0,4.33,4.37,2.73
30863,0.7,5,3,3.0,61.0,56.0,5.75,5.79,3.51
30864,0.45,5,2,3.0,62.1,55.0,4.9,4.92,3.05
30865,0.58,5,2,4.0,62.1,56.0,5.34,5.32,3.31
30866,0.36,4,4,1.5,59.3,59.0,4.62,4.66,2.75
30867,0.7,2,3,2.5,58.9,65.0,5.69,5.76,3.37
30868,1.55,4,2,3.0,58.2,60.0,7.69,7.59,4.45
30869,1.1,5,7,3.5,61.0,56.0,6.67,6.73,4.09
